"","ID","model","status","mu_UT_MLE","mu_UT_lower_bound","mu_UT_upper_bound","fitm_UT_MLE","fitm_UT_lower_bound","fitm_UT_upper_bound","mu_S_MLE","mu_S_lower_bound","mu_S_upper_bound","fitm_S_MLE","fitm_S_lower_bound","fitm_S_upper_bound","fitm_ratio_MLE","fitm_ratio_lower_bound","fitm_ratio_upper_bound","M_MLE","M_lower_bound","M_upper_bound","mu_off_MLE","mu_off_lower_bound","mu_off_upper_bound","S_MLE","S_lower_bound","S_upper_bound","mu_on_MLE","mu_on_lower_bound","mu_on_upper_bound","f_on_MLE","f_on_lower_bound","f_on_upper_bound","rel_div_on_MLE","rel_div_on_lower_bound","rel_div_on_upper_bound","mu_inc_MLE","mu_inc_lower_bound","mu_inc_upper_bound","LL","AIC","BIC"
"483","Vasse_Amp_a","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"484","Vasse_Amp_a","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"485","Vasse_Amp_a","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.70507741247925e-09","2.03595344511872e-09","3.39104546030111e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-121.730440356447","247.460880712894","250.571576835873"
"486","Vasse_Amp_a","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"487","Vasse_Amp_b","no_SIM","success","2.53639346378139e-09","2.00916656714502e-09","3.11751573149476e-09","1","1","1","2.53639346378139e-09","2.00916656714502e-09","3.11751573149476e-09","1","1","1","1","1","1","1","1","1","2.53639346378139e-09","2.00916656714502e-09","3.11751573149476e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-117.237855761612","236.475711523224","238.031059584714"
"488","Vasse_Amp_b","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","2.15922506528046e-09","1.43221934628833e-09","3.02370156703785e-09","1","1","1","1","1","1","0.765277718212894","0.395431840675083","1.43470477910383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-116.554391195041","237.108782390082","233.108782390082"
"489","Vasse_Amp_b","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"490","Vasse_Amp_b","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"491","Vasse_Amp_b","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.53635072998316e-09","1.88383913433475e-09","3.11751573032386e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-117.237855813597","238.475711627193","241.586407750172"
"492","Vasse_Amp_b","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"493","Vasse_Cip","no_SIM","success","3.16041490264522e-09","2.50529768493286e-09","3.87977732839584e-09","1","1","1","3.16041490264522e-09","2.50529768493286e-09","3.87977732839584e-09","1","1","1","1","1","1","1","1","1","3.16041490264522e-09","2.50529768493286e-09","3.87977732839584e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-128.555857271913","259.111714543826","260.667062605316"
"494","Vasse_Cip","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","4.26335296130304e-09","2.82925994702997e-09","5.9360395679272e-09","1","1","1","1","1","1","1.51102776575928","0.781150926009851","2.81656907873936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-127.101757767988","258.203515535975","254.203515535975"
"495","Vasse_Cip","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"496","Vasse_Cip","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"497","Vasse_Cip","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.93447905268432e-09","2.23475484870056e-09","3.71373744593141e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-127.64098513859","259.28197027718","262.392666400158"
"498","Vasse_Cip","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"499","Vasse_Cm_a","no_SIM","success","2.67969790103422e-09","2.10568674974531e-09","3.31549650727684e-09","1","1","1","2.67969790103422e-09","2.10568674974531e-09","3.31549650727684e-09","1","1","1","1","1","1","1","1","1","2.67969790103422e-09","2.10568674974531e-09","3.31549650727684e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-126.049605764922","254.099211529844","255.62557205446"
"500","Vasse_Cm_a","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","2.40945134546492e-09","1.52368786476479e-09","3.50075865861877e-09","1","1","1","1","1","1","0.853963515638827","0.420686048222766","1.66106180344039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-125.844895172489","255.689790344978","251.689790344978"
"501","Vasse_Cm_a","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"502","Vasse_Cm_a","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"503","Vasse_Cm_a","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6797186350893e-09","2.04989578038432e-09","3.31549650449291e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-126.049605770671","256.099211541343","259.151932590575"
"504","Vasse_Cm_a","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"505","Vasse_Cm_b","no_SIM","success","2.91599153481027e-09","2.31866515304088e-09","3.57046974941042e-09","1","1","1","2.91599153481027e-09","2.31866515304088e-09","3.57046974941042e-09","1","1","1","1","1","1","1","1","1","2.91599153481027e-09","2.31866515304088e-09","3.57046974941042e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-124.709007886691","251.418015773382","252.973363834871"
"506","Vasse_Cm_b","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","3.10664914252806e-09","2.08277701597163e-09","4.30029658524253e-09","1","1","1","1","1","1","1.10106602841474","0.575049032311855","2.04043154578095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-124.621343722227","253.242687444455","249.242687444455"
"507","Vasse_Cm_b","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"508","Vasse_Cm_b","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"509","Vasse_Cm_b","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.77466028253699e-09","2.08832588710032e-09","3.52577440812941e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-124.465064083299","252.930128166598","256.040824289577"
"510","Vasse_Cm_b","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"511","Vasse_Kan","no_SIM","success","2.47649729109885e-09","1.84568071952957e-09","3.18759412219585e-09","1","1","1","2.47649729109885e-09","1.84568071952957e-09","3.18759412219585e-09","1","1","1","1","1","1","1","1","1","2.47649729109885e-09","1.84568071952957e-09","3.18759412219585e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-102.593311170778","207.186622341557","208.741970403046"
"512","Vasse_Kan","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","8.65447001983944e-10","2.19436014471249e-10","2.1741350439539e-09","1","1","1","1","1","1","0.306733798880959","0.06058568286879","1.03159715627409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99.5246425827999","203.0492851656","199.0492851656"
"513","Vasse_Kan","hom_fitm","success","2.97151367450627e-09","1.83906295704478e-09","4.39394335949218e-09","0.953580069370664","0","1.32829156465065","8.96235258989788e-10","2.23644141832472e-10","2.31289159889972e-09","0.953580069370664","0","1.32829156465065","1","1","1","0.301608997016883","0.0791106802917708","0.712198228633531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99.4816008812768","204.963201762554","209.629245947022"
"514","Vasse_Kan","hom_fitm_unconstr","success","3.29741340819124e-09","2.04437347164601e-09","4.8634031996999e-09","0.864573623761071","0","1.22144396812199","5.40529201270996e-10","1.20061329977686e-10","1.73307632902092e-09","2.00756708916733","0","7.78709972916939","2.32203138517459","0","Inf","0.163925214814814","0.0246866905843","0.8477298072282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-98.2016115799119","204.403223159824","203.513919282803"
"515","Vasse_Kan","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.47513813195929e-09","1.84567951318637e-09","3.1875956579399e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-102.593319039353","209.186638078705","212.297334201684"
"516","Vasse_Kan","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3179341.46691455","1.11022348270156e-16","8.07643267545315e+50","2.82179216455696e-09","2.10753671502528e-09","3.62191955551499e-09","6307963.02652998","393483.428808382","15109877672.8221","0.0180883171535578","1.29245481441834e-31","1.62037715577227e+43","0.495979771992531","0.128415499395071","1","33607526.0324545","0","5.81970060046812e+52","6410223.04220545","4.58076408163741e-23","5.34764678490117e+51","-98.5600896812771","205.120179362554","211.341571608512"
"517","Vasse_MMC","no_SIM","success","3.02476645808014e-09","2.30260876905891e-09","3.8320300829951e-09","1","1","1","3.02476645808014e-09","2.30260876905891e-09","3.8320300829951e-09","1","1","1","1","1","1","1","1","1","3.02476645808014e-09","2.30260876905891e-09","3.8320300829951e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-111.932239809499","225.864479618998","227.419827680487"
"518","Vasse_MMC","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","1.72199997501126e-07","5.46390652047195e-08","3.86953739187433e-07","1","1","1","1","1","1","61.0315354721074","15.0856963234447","183.604223695981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99.433124553454","202.866249106908","198.866249106908"
"519","Vasse_MMC","hom_fitm","success","3.11805207667374e-09","1.94924211117865e-09","4.5794352719376e-09","0.911738159444605","0","1.26550447190776","1.84906775508108e-07","5.74868374780579e-08","4.29007701596964e-07","0.911738159444605","0","1.26550447190776","1","1","1","59.3020164388537","9.80973717345684","124.243947525673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-99.2706214461251","204.54124289225","209.207287076718"
"520","Vasse_MMC","hom_fitm_unconstr","success","3.29741340819124e-09","2.04437347164601e-09","4.8634031996999e-09","0.864573623761071","0","1.22144396812199","1.37319358773062e-07","3.66544971500753e-08","4.04448930865333e-07","1.35998837744347","0","4.27674840724521","1.57301627075696","0","Inf","41.6445685675752","7.53679998243557","197.835149239975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-98.8706376533345","205.741275306669","204.851971429648"
"521","Vasse_MMC","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.85941973751148e-09","2.13670801973189e-09","3.66873199624759e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-107.11487723646","218.229754472919","221.340450595898"
"522","Vasse_MMC","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"523","Vasse_Nal","no_SIM","success","2.7621497898465e-09","2.16557513471925e-09","3.41959238413688e-09","1","1","1","2.7621497898465e-09","2.16557513471925e-09","3.41959238413688e-09","1","1","1","1","1","1","1","1","1","2.7621497898465e-09","2.16557513471925e-09","3.41959238413688e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-128.067336931444","258.134673862887","259.661034387503"
"524","Vasse_Nal","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","2.62717006515432e-09","1.61721743755457e-09","3.84451565952811e-09","1","1","1","1","1","1","0.931127905630057","0.446509307224024","1.82416976932943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-128.028004066938","260.056008133877","256.056008133877"
"525","Vasse_Nal","hom_fitm","success","2.80872391267942e-09","1.80526407087629e-09","4.05092946133134e-09","1.00412945957999","0","1.33204608946744","2.61519610866284e-09","1.44715435400455e-09","4.16977215968002e-09","1.00412945957999","0","1.33204608946744","1","1","1","0.93109760516406","0.610900829642647","1.25558259553825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-128.027556107475","262.05511221495","266.634193788798"
"526","Vasse_Nal","hom_fitm_unconstr","success","3.29741340819124e-09","2.04437347164601e-09","4.8634031996999e-09","0.864573623761071","0","1.22144396812199","1.93299255906573e-09","8.30417311841951e-10","3.67266344074816e-09","1.30783918182581","0","2.26376922231009","1.5126984514476","0","Inf","0.586214805296754","0.17074819375313","1.79647383009287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-127.02002679974","262.040053599479","261.092774648711"
"527","Vasse_Nal","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.76216204916515e-09","2.1654417532285e-09","3.41959238334926e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-128.067336935595","260.134673871189","263.187394920422"
"528","Vasse_Nal","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"529","Vasse_Nor_a","no_SIM","success","2.44839765849435e-09","1.91521687813854e-09","3.03825567674589e-09","1","1","1","2.44839765849435e-09","1.91521687813854e-09","3.03825567674589e-09","1","1","1","1","1","1","1","1","1","2.44839765849435e-09","1.91521687813854e-09","3.03825567674589e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-121.547638887983","245.095277775967","246.650625837456"
"530","Vasse_Nor_a","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","1.89550771091209e-09","1.17333182630324e-09","2.78029008720104e-09","1","1","1","1","1","1","0.67181038196837","0.323953705136129","1.31920938193316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-120.254408476921","244.508816953843","240.508816953843"
"531","Vasse_Nor_a","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"532","Vasse_Nor_a","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"533","Vasse_Nor_a","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.44844089148946e-09","1.91521687292786e-09","3.03825568225952e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-121.547638930432","247.095277860865","250.205973983844"
"534","Vasse_Nor_a","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"535","Vasse_Nor_b","no_SIM","success","3.20764679337388e-09","2.49182881082962e-09","4.00502681332375e-09","1","1","1","3.20764679337388e-09","2.49182881082962e-09","4.00502681332375e-09","1","1","1","1","1","1","1","1","1","3.20764679337388e-09","2.49182881082962e-09","4.00502681332375e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-115.443246745461","232.886493490921","234.441841552411"
"536","Vasse_Nor_b","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","1.03643295278698e-08","5.51911063320365e-09","1.71419676931591e-08","1","1","1","1","1","1","3.6733504901512","1.52381133674324","8.13362774974902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-109.44456746957","222.889134939141","218.889134939141"
"537","Vasse_Nor_b","hom_fitm","success","3.26658854498653e-09","2.10457271047982e-09","4.69849333763427e-09","0.872396206667436","0","1.18070713866037","1.14261090273838e-08","5.91993041783795e-09","1.94671085604252e-08","0.872396206667436","0","1.18070713866037","1","1","1","3.49787212868307","0.662896278334131","5.32288841974055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-109.038520434306","224.077040868613","228.743085053081"
"538","Vasse_Nor_b","hom_fitm_unconstr","success","3.29741340819124e-09","2.04437347164601e-09","4.8634031996999e-09","0.864573623761071","0","1.22144396812199","1.11749204399731e-08","5.09951683465089e-09","2.11501297161762e-08","0.900226337398366","0","1.74560549572285","1.04123733671425","0","Inf","3.38899587543771","1.04854905613533","10.3455312884428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-109.032212776004","226.064425552008","225.175121674986"
"539","Vasse_Nor_b","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.87226736852998e-09","2.15912524120223e-09","3.67058636284995e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-109.632451297834","223.264902595669","226.375598718647"
"540","Vasse_Nor_b","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.01314134214626","1.1102230313426e-16","37.1576663357841","2.82111569594608e-09","2.10811530992501e-09","3.62234581364243e-09","3.01316064051805","0.99098961934228","2110.72236842737","0.00176769351987176","2.07351733533994e-33","Inf","4.80877131978726e-06","0","1","0.842860087325292","0","10.1283910594462","626593.770121487","6.71744793361495e-25","Inf","-109.384226782977","226.768453565954","232.989845811911"
"541","Vasse_Strep","no_SIM","success","2.8383929813685e-09","2.14886136358812e-09","3.61078777785009e-09","1","1","1","2.8383929813685e-09","2.14886136358812e-09","3.61078777785009e-09","1","1","1","1","1","1","1","1","1","2.8383929813685e-09","2.14886136358812e-09","3.61078777785009e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-101.299944834619","204.599889669239","206.155237730728"
"542","Vasse_Strep","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","3.06216655219917e-09","9.86601907126185e-10","6.76619977965903e-09","1","1","1","1","1","1","1.08530040223039","0.272398085642055","3.21046867391677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-101.286687562928","206.573375125855","202.573375125855"
"543","Vasse_Strep","hom_fitm","success","3.05926784675875e-09","1.90718208261675e-09","4.50303496333504e-09","0.928132997069433","0","1.28835529035047","3.26352623539279e-09","1.02453528084275e-09","7.49244043301472e-09","0.928132997069433","0","1.28835529035047","1","1","1","1.06676708247382","0.185469418642556","2.18882690765238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-101.180093622735","208.36018724547","213.026231429938"
"544","Vasse_Strep","hom_fitm_unconstr","success","3.29741340819124e-09","2.04437347164601e-09","4.8634031996999e-09","0.864573623761071","0","1.22144396812199","2.18282456827491e-09","5.76680413262918e-10","6.54080591962365e-09","1.52679467940831","0","4.80519988543497","1.76595102770594","0","Inf","0.661980861378334","0.118575489134543","3.19941831095929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-100.521041989531","209.042083979063","208.152780102042"
"545","Vasse_Strep","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.83838418523627e-09","2.14886136350064e-09","3.61078777784826e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-101.299944835733","206.599889671466","209.710585794445"
"546","Vasse_Strep","het_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205173.700691379","1.11023277141248e-16","3.46237675889545e+49","2.82147781310993e-09","2.10754266736073e-09","3.62191201515e-09","594647.420616108","0","939973823.963698","0.000883850062701309","0","3.1079891377199e+41","0.654966374115985","0.208104558620443","1","404910.036376042","0","3.11791616249828e+50","313257.846152297","0","1.13293957735784e+50","-100.879486213978","209.758972427955","215.980364673913"
"547","Vasse_Tet","no_SIM","success","2.59114943971348e-09","2.04407753447812e-09","3.19473858478083e-09","1","1","1","2.59114943971348e-09","2.04407753447812e-09","3.19473858478083e-09","1","1","1","1","1","1","1","1","1","2.59114943971348e-09","2.04407753447812e-09","3.19473858478083e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-118.449712292886","238.899424585772","240.454772647262"
"548","Vasse_Tet","hom_wo_fitm","success","2.82149213794277e-09","2.10754268827806e-09","3.6219120439144e-09","1","1","1","2.23638240469984e-09","1.44789012718848e-09","3.18393433984209e-09","1","1","1","1","1","1","0.7926240072143","0.39975850038138","1.51073302455548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-117.967394862244","239.934789724488","235.934789724488"
"549","Vasse_Tet","hom_fitm","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"550","Vasse_Tet","hom_fitm_unconstr","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"551","Vasse_Tet","het_zero_div","success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5911735354379e-09","1.97699791052292e-09","3.1947385763684e-09","1","1","1",NA,NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,"-118.449712305764","240.899424611527","244.010120734506"
"552","Vasse_Tet","het_div","failed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Inf","-Inf","-Inf"
"553","Vasse_Trim_a","no_SIM","success","2.36281282803033e-09","1.8426126015303e-09","2.94138174558936e-09","1","1","1","2.36281282803033e-09","1.8426126015303e-09","2.94138174558936e-09","1","1","1","1","1","1","1","1","1","2.36281282803033e-09","1.8426126015303e-09","2.94138174558936e-09","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-116.585222334806","235.170444669611","236.725792731101"
